trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.6, 'e': 0.98}",20,14,-0.49219124842606954,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
2,False,"{'a': 0.6, 'e': 0.9603999999999999}",30,13,-63.08817667595561,"{0: 10, 1: 0, 2: 6, 3: 1, 4: 0}",1
3,False,"{'a': 0.6, 'e': 0.9411919999999999}",25,0,-133.8879936498075,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
4,False,"{'a': 0.6, 'e': 0.9223681599999999}",20,0,-80.1117517538909,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
5,False,"{'a': 0.6, 'e': 0.9039207967999999}",20,0,-87.41521070627105,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
6,False,"{'a': 0.6, 'e': 0.8858423808639999}",20,0,-49.052109781518325,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
7,False,"{'a': 0.6, 'e': 0.8681255332467199}",35,0,-146.3373965080453,"{0: 20, 1: 4, 2: 9, 3: 1, 4: 1}",0
8,False,"{'a': 0.6, 'e': 0.8507630225817855}",30,0,-157.36102475034332,"{0: 17, 1: 5, 2: 5, 3: 1, 4: 2}",0
9,False,"{'a': 0.6, 'e': 0.8337477621301498}",30,0,-133.6148411183266,"{0: 22, 1: 0, 2: 4, 3: 2, 4: 2}",0
10,False,"{'a': 0.6, 'e': 0.8170728068875467}",25,0,-93.06309948807332,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
11,False,"{'a': 0.6, 'e': 0.8007313507497958}",25,6,-34.74905640818807,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 0}",1
12,False,"{'a': 0.6, 'e': 0.7847167237347998}",30,0,-125.79480868999211,"{0: 18, 1: 3, 2: 6, 3: 2, 4: 1}",0
13,False,"{'a': 0.6, 'e': 0.7690223892601038}",20,0,-168.13356943576332,"{0: 10, 1: 3, 2: 3, 3: 1, 4: 3}",0
14,False,"{'a': 0.6, 'e': 0.7536419414749017}",25,0,-87.83603943893615,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
15,False,"{'a': 0.6, 'e': 0.7385691026454038}",20,0,-120.02012149137809,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
16,False,"{'a': 0.6, 'e': 0.7237977205924956}",25,0,-111.38862745115217,"{0: 15, 1: 4, 2: 3, 3: 2, 4: 1}",0
17,False,"{'a': 0.6, 'e': 0.7093217661806457}",20,0,16.8237460363846,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
18,False,"{'a': 0.6, 'e': 0.6951353308570327}",20,14,-4.249628815889941,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
19,False,"{'a': 0.6, 'e': 0.6812326242398921}",25,14,-8.475998899288872,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
20,False,"{'a': 0.6, 'e': 0.6676079717550942}",20,0,-21.610256956300127,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
21,False,"{'a': 0.6, 'e': 0.6542558123199923}",20,0,-125.344129418915,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
22,False,"{'a': 0.6, 'e': 0.6411706960735924}",30,0,-250.58720270048028,"{0: 16, 1: 2, 2: 4, 3: 5, 4: 3}",0
23,False,"{'a': 0.6, 'e': 0.6283472821521207}",20,0,-39.86437251634074,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
24,False,"{'a': 0.6, 'e': 0.6157803365090783}",25,16,3.4241041793244635,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
25,False,"{'a': 0.6, 'e': 0.6034647297788966}",30,0,-149.46105097218222,"{0: 21, 1: 2, 2: 4, 3: 0, 4: 3}",0
26,False,"{'a': 0.6, 'e': 0.5913954351833187}",35,0,-125.60464116966625,"{0: 25, 1: 4, 2: 2, 3: 2, 4: 2}",0
27,False,"{'a': 0.6, 'e': 0.5795675264796523}",20,0,-72.68504081293844,"{0: 15, 1: 3, 2: 0, 3: 0, 4: 2}",0
28,False,"{'a': 0.6, 'e': 0.5679761759500592}",25,2,-10.574837519049805,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 0}",1
29,False,"{'a': 0.6, 'e': 0.5566166524310581}",20,0,-114.43144595158303,"{0: 11, 1: 0, 2: 7, 3: 1, 4: 1}",0
30,False,"{'a': 0.6, 'e': 0.5454843193824369}",20,0,-88.46683519888614,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
31,False,"{'a': 0.6, 'e': 0.5345746329947881}",20,0,-7.40089227865805,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
32,False,"{'a': 0.6, 'e': 0.5238831403348924}",25,0,-125.03065837148586,"{0: 15, 1: 1, 2: 6, 3: 2, 4: 1}",1
33,False,"{'a': 0.6, 'e': 0.5134054775281945}",20,0,-99.08073157028772,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
34,False,"{'a': 0.6, 'e': 0.5031373679776306}",20,7,-59.35873242809774,"{0: 7, 1: 4, 2: 1, 3: 0, 4: 1}",1
35,False,"{'a': 0.6, 'e': 0.493074620618078}",25,2,13.482507646117773,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
36,False,"{'a': 0.6, 'e': 0.48321312820571644}",20,5,-11.85144224518533,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
37,False,"{'a': 0.6, 'e': 0.4735488656416021}",20,0,-46.96275778491554,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
38,False,"{'a': 0.6, 'e': 0.46407788832877}",20,0,3.4453017823879075,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
39,False,"{'a': 0.6, 'e': 0.45479633056219465}",20,0,7.61747667503121,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
40,False,"{'a': 0.6, 'e': 0.44570040395095073}",25,0,-26.800007515479553,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
41,False,"{'a': 0.6, 'e': 0.4367863958719317}",20,0,-138.6399502221077,"{0: 12, 1: 3, 2: 0, 3: 3, 4: 2}",0
42,False,"{'a': 0.6, 'e': 0.42805066795449304}",25,0,-49.81453299578822,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
43,False,"{'a': 0.6, 'e': 0.4194896545954032}",30,20,-5.533399240259861,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
44,False,"{'a': 0.6, 'e': 0.41109986150349515}",25,7,-12.934753496909202,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
45,False,"{'a': 0.6, 'e': 0.4028778642734252}",25,0,-5.706801934106697,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
46,False,"{'a': 0.6, 'e': 0.39482030698795667}",20,0,-105.2510573606504,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
47,False,"{'a': 0.6, 'e': 0.38692390084819756}",20,0,-32.1640708357865,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
48,False,"{'a': 0.6, 'e': 0.3791854228312336}",30,0,0.4671055277285019,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",0
49,False,"{'a': 0.6, 'e': 0.3716017143746089}",25,3,4.040199823363851,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
50,False,"{'a': 0.6, 'e': 0.36416968008711675}",35,23,16.279932737250558,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
51,False,"{'a': 0.6, 'e': 0.3568862864853744}",20,0,-24.243661148954818,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
52,False,"{'a': 0.6, 'e': 0.3497485607556669}",20,0,-83.13855589236954,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",0
53,False,"{'a': 0.6, 'e': 0.34275358954055357}",20,0,-27.035789535116017,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
54,False,"{'a': 0.6, 'e': 0.3358985177497425}",20,9,-1.798011606418014,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
55,False,"{'a': 0.6, 'e': 0.3291805473947476}",25,13,-0.10521353870218242,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
56,False,"{'a': 0.6, 'e': 0.32259693644685267}",20,0,-122.9192870328285,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
57,False,"{'a': 0.6, 'e': 0.3161449977179156}",20,0,-19.886130369728722,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
58,False,"{'a': 0.6, 'e': 0.3098220977635573}",30,15,20.67465069086299,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,False,"{'a': 0.6, 'e': 0.30362565580828615}",25,0,-79.91275524279038,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
60,False,"{'a': 0.6, 'e': 0.2975531426921204}",30,8,-20.11857176717397,"{0: 18, 1: 0, 2: 3, 3: 1, 4: 0}",1
61,False,"{'a': 0.6, 'e': 0.291602079838278}",20,0,-39.0026690662324,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
62,False,"{'a': 0.6, 'e': 0.2857700382415124}",20,0,15.11686762892074,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
63,False,"{'a': 0.6, 'e': 0.2800546374766822}",20,7,4.848966832899991,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
64,False,"{'a': 0.6, 'e': 0.2744535447271485}",25,11,-24.84223039413314,"{0: 11, 1: 1, 2: 0, 3: 2, 4: 0}",1
65,False,"{'a': 0.6, 'e': 0.2689644738326056}",30,7,24.66237718810926,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
66,False,"{'a': 0.6, 'e': 0.26358518435595346}",35,7,-140.90953228329423,"{0: 22, 1: 0, 2: 0, 3: 3, 4: 3}",1
67,False,"{'a': 0.6, 'e': 0.25831348066883436}",25,15,16.58621595874243,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,False,"{'a': 0.6, 'e': 0.2531472110554577}",30,4,-77.16511115471606,"{0: 18, 1: 0, 2: 7, 3: 0, 4: 1}",1
69,False,"{'a': 0.6, 'e': 0.2480842668343485}",25,9,-41.80209249073803,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
70,False,"{'a': 0.6, 'e': 0.24312258149766153}",25,0,-1.8835374338528725,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
71,False,"{'a': 0.6, 'e': 0.2382601298677083}",30,0,-7.060799428808589,"{0: 28, 1: 1, 2: 0, 3: 0, 4: 1}",0
72,False,"{'a': 0.6, 'e': 0.23349492727035415}",20,0,3.6720689688988237,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
73,False,"{'a': 0.6, 'e': 0.22882502872494703}",20,10,-45.65385140350186,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
74,False,"{'a': 0.6, 'e': 0.2242485281504481}",20,16,8.39771730935906,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,False,"{'a': 0.6, 'e': 0.21976355758743912}",35,23,22.837116602196513,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,False,"{'a': 0.6, 'e': 0.21536828643569034}",25,0,25.54359435337915,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
77,False,"{'a': 0.6, 'e': 0.21106092070697655}",20,2,2.1864906591267785,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
78,False,"{'a': 0.6, 'e': 0.206839702292837}",20,14,-3.591277052652952,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
79,False,"{'a': 0.6, 'e': 0.20270290824698026}",25,1,3.2551488749714705,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 0}",1
80,False,"{'a': 0.6, 'e': 0.19864885008204064}",20,11,17.721372867548638,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,False,"{'a': 0.6, 'e': 0.19467587308039982}",25,12,23.428974733653465,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,False,"{'a': 0.6, 'e': 0.19078235561879184}",20,14,-3.368204965959376,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
83,False,"{'a': 0.6, 'e': 0.186966708506416}",30,17,22.476747017818266,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,False,"{'a': 0.6, 'e': 0.18322737433628766}",25,9,29.218414821072624,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,False,"{'a': 0.6, 'e': 0.1795628268495619}",20,9,20.35533516572408,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,False,"{'a': 0.6, 'e': 0.17597157031257069}",25,0,-4.848080083410849,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
87,False,"{'a': 0.6, 'e': 0.17245213890631925}",20,3,-4.185684558292946,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
88,False,"{'a': 0.6, 'e': 0.16900309612819286}",30,13,-22.85686516371969,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
89,False,"{'a': 0.6, 'e': 0.16562303420562902}",35,17,-11.774657020003252,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
90,False,"{'a': 0.6, 'e': 0.16231057352151643}",25,0,-5.7705419053501545,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
91,False,"{'a': 0.6, 'e': 0.1590643620510861}",20,0,15.769707245163255,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
92,False,"{'a': 0.6, 'e': 0.15588307481006436}",20,0,-21.98472663921303,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
93,False,"{'a': 0.6, 'e': 0.1527654133138631}",30,0,-45.93061127234102,"{0: 26, 1: 0, 2: 2, 3: 1, 4: 1}",0
94,False,"{'a': 0.6, 'e': 0.1497101050475858}",20,12,2.136468393266729,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
95,False,"{'a': 0.6, 'e': 0.14671590294663409}",35,25,18.117770395397883,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,False,"{'a': 0.6, 'e': 0.1437815848877014}",25,6,-0.4300098652581532,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
97,False,"{'a': 0.6, 'e': 0.1409059531899474}",25,16,16.55035192059629,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,False,"{'a': 0.6, 'e': 0.13808783412614842}",30,17,-22.8048597361374,"{0: 11, 1: 0, 2: 0, 3: 2, 4: 0}",1
99,False,"{'a': 0.6, 'e': 0.13532607744362546}",20,14,11.919711996630026,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,False,"{'a': 0.6, 'e': 0.13261955589475294}",30,3,-4.839265385323198,"{0: 24, 1: 0, 2: 2, 3: 1, 4: 0}",1
101,False,"{'a': 0.6, 'e': 0.12996716477685788}",20,14,9.24208078081364,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
102,False,"{'a': 0.6, 'e': 0.12736782148132073}",20,0,10.609791940285218,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
103,False,"{'a': 0.6, 'e': 0.12482046505169431}",20,0,34.74694592414033,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
104,False,"{'a': 0.6, 'e': 0.12232405575066042}",20,0,26.168412054204218,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
105,False,"{'a': 0.6, 'e': 0.11987757463564722}",25,0,-0.537604377555436,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
106,False,"{'a': 0.6, 'e': 0.11748002314293426}",20,9,20.31060352387291,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
107,False,"{'a': 0.6, 'e': 0.11513042268007558}",30,21,8.592732044090496,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
108,False,"{'a': 0.6, 'e': 0.11282781422647406}",20,0,-11.500666252151731,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
109,False,"{'a': 0.6, 'e': 0.11057125794194458}",30,0,1.0003996336836458,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
110,False,"{'a': 0.6, 'e': 0.10835983278310568}",20,0,-19.565511138448624,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
111,False,"{'a': 0.6, 'e': 0.10619263612744358}",30,5,-88.09325279779875,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 2}",1
112,False,"{'a': 0.6, 'e': 0.1040687834048947}",20,0,17.626555771005094,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
113,False,"{'a': 0.6, 'e': 0.1019874077367968}",20,12,17.620970486245444,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
114,False,"{'a': 0.6, 'e': 0.09994765958206087}",25,7,-21.576657521848126,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
115,False,"{'a': 0.6, 'e': 0.09794870639041964}",20,13,13.181223821604085,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.6, 'e': 0.09598973226261125}",25,7,31.404061214803082,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,False,"{'a': 0.6, 'e': 0.09406993761735902}",20,1,28.00134133073047,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
118,False,"{'a': 0.6, 'e': 0.09218853886501184}",30,6,-34.49824156764478,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 1}",1
119,False,"{'a': 0.6, 'e': 0.09034476808771161}",25,1,38.40924837279039,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.6, 'e': 0.08853787272595737}",30,9,37.69165424957417,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,False,"{'a': 0.6, 'e': 0.08676711527143822}",20,3,8.088699527192903,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
122,False,"{'a': 0.6, 'e': 0.08503177296600946}",35,11,38.936444876336395,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
123,False,"{'a': 0.6, 'e': 0.08333113750668926}",25,4,27.92374474948479,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.6, 'e': 0.08166451475655548}",25,0,-12.421522925694063,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
125,False,"{'a': 0.6, 'e': 0.08003122446142437}",20,7,27.010135882812627,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,False,"{'a': 0.6, 'e': 0.07843059997219588}",25,6,31.114161667218738,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.6, 'e': 0.07686198797275196}",25,14,24.296244685348338,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
128,False,"{'a': 0.6, 'e': 0.07532474821329692}",25,0,19.11752048264858,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
129,False,"{'a': 0.6, 'e': 0.07381825324903098}",30,8,29.500198038579377,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.6, 'e': 0.07234188818405035}",20,7,15.709108391728268,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
131,False,"{'a': 0.6, 'e': 0.07089505042036935}",25,0,1.2830374711960466,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
132,False,"{'a': 0.6, 'e': 0.06947714941196197}",25,7,26.8274813368928,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.6, 'e': 0.06808760642372272}",30,14,-15.785195635807508,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
134,False,"{'a': 0.6, 'e': 0.06672585429524826}",30,0,2.3110514650839606,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
135,False,"{'a': 0.6, 'e': 0.0653913372093433}",35,19,-13.005270303795081,"{0: 14, 1: 0, 2: 0, 3: 2, 4: 0}",1
136,False,"{'a': 0.6, 'e': 0.06408351046515644}",30,14,-1.1979064540199331,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
137,False,"{'a': 0.6, 'e': 0.0628018402558533}",20,0,-14.441164539198267,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
138,False,"{'a': 0.6, 'e': 0.061545803450736236}",20,0,10.41261444472869,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
139,False,"{'a': 0.6, 'e': 0.060314887381721506}",30,0,34.46731975949094,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
140,False,"{'a': 0.6, 'e': 0.05910858963408708}",25,2,35.86640427296635,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.6, 'e': 0.057926417841405335}",25,5,17.811142956391095,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
142,False,"{'a': 0.6, 'e': 0.05676788948457723}",20,0,-33.40982759371596,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
143,False,"{'a': 0.6, 'e': 0.05563253169488568}",20,14,-11.270180830672048,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
144,False,"{'a': 0.6, 'e': 0.054519881060987964}",20,10,19.982338358469136,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.6, 'e': 0.05342948343976821}",25,11,3.7448190401392374,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
146,False,"{'a': 0.6, 'e': 0.05236089377097284}",25,0,23.826475701869544,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
147,False,"{'a': 0.6, 'e': 0.051313675895553384}",25,10,25.473065678054386,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.6, 'e': 0.050287402377642315}",20,6,-41.68244592301935,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
149,False,"{'a': 0.6, 'e': 0.04928165433008947}",30,19,-15.117861303390725,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
150,False,"{'a': 0.6, 'e': 0.048296021243487676}",25,2,-89.105123456347,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 3}",1
151,False,"{'a': 0.6, 'e': 0.04733010081861792}",20,12,4.128216587761136,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
152,False,"{'a': 0.6, 'e': 0.046383498802245564}",20,10,14.93360534423432,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.6, 'e': 0.04545582882620065}",25,8,26.04695566741062,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.6, 'e': 0.044546712249676636}",20,6,22.497811558651964,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.6, 'e': 0.04365577800468311}",20,0,18.945666835593478,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
156,False,"{'a': 0.6, 'e': 0.04278266244458944}",20,0,15.122294322940098,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
157,False,"{'a': 0.6, 'e': 0.041927009195697654}",35,16,37.33257543766756,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.6, 'e': 0.041088469011783695}",25,17,13.775294492462187,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.6, 'e': 0.040266699631548025}",20,0,-17.200242346630443,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
160,False,"{'a': 0.6, 'e': 0.03946136563891706}",25,13,-22.014704747375983,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
161,False,"{'a': 0.6, 'e': 0.03867213832613872}",25,11,28.465236782925995,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.6, 'e': 0.03789869555961595}",30,0,48.00527050117469,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
163,False,"{'a': 0.6, 'e': 0.03714072164842362}",20,0,18.946003315378977,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
164,False,"{'a': 0.6, 'e': 0.036397907215455154}",30,13,19.076270881298417,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
165,False,"{'a': 0.6, 'e': 0.03566994907114605}",25,17,15.09049585244746,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.6, 'e': 0.03495655008972313}",25,9,31.566949649303364,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.6, 'e': 0.03425741908792866}",20,8,-17.078361595904635,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
168,False,"{'a': 0.6, 'e': 0.03357227070617009}",30,16,27.807089128249785,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.6, 'e': 0.03290082529204669}",25,16,-11.350628636397053,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
170,False,"{'a': 0.6, 'e': 0.03224280878620575}",25,15,15.195535109064076,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.6, 'e': 0.031597952610481636}",25,7,24.36748392973388,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.6, 'e': 0.030965993558272006}",25,0,-10.868910760987193,"{0: 22, 1: 1, 2: 0, 3: 2, 4: 0}",0
173,False,"{'a': 0.6, 'e': 0.030346673687106564}",35,16,-50.08936094070343,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 1}",1
174,False,"{'a': 0.6, 'e': 0.02973974021336443}",20,10,20.50820518621595,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.6, 'e': 0.029144945409097144}",25,13,11.21148339256957,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
176,False,"{'a': 0.6, 'e': 0.0285620465009152}",20,0,24.620764077402747,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
177,False,"{'a': 0.6, 'e': 0.027990805570896896}",20,9,18.21040912474921,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.6, 'e': 0.027430989459478958}",25,0,36.59692452483123,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
179,False,"{'a': 0.6, 'e': 0.026882369670289376}",20,9,19.810316176795656,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.6, 'e': 0.02634472227688359}",20,0,25.587565165782088,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
181,False,"{'a': 0.6, 'e': 0.025817827831345917}",30,16,20.876352491818814,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.6, 'e': 0.025301471274718997}",30,14,27.3576518895666,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.6, 'e': 0.024795441849224616}",25,3,23.326299629925312,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
184,False,"{'a': 0.6, 'e': 0.024299533012240124}",35,20,27.109114204574514,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
